cifar-100__dinov3_vith16__paperhp__s2024	done	sp-0014	2	1	2026-07-30T22:45:35	  FINAL: avg_acc=92.5%  avg_inc_acc=96.1%  bwt=-0.030  task0=94.2%
cifar-100__dinov3_vitl16__paperhp__s42	running	sp-0014	2	1	2026-07-30T22:45:35	/gpfs/data/oermannlab/users/steelr04/min_dinov3_paperhp/logs/cifar-100__dinov3_vitl16__paperhp__s42.log
vtab__dinov3_vith16__paperhp__s42	done	sp-0010	1	1	2026-07-30T22:55:21	  FINAL: avg_acc=81.6%  avg_inc_acc=91.0%  bwt=-0.111  task0=77.1%
cifar-100__dinov3_vitl16__paperhp__s1993	running	sp-0010	1	1	2026-07-30T22:55:22	/gpfs/data/oermannlab/users/steelr04/min_dinov3_paperhp/logs/cifar-100__dinov3_vitl16__paperhp__s1993.log
vtab__dinov3_vith16__paperhp__s2024	done	sp-0014	1	1	2026-07-30T22:56:08	  FINAL: avg_acc=38.2%  avg_inc_acc=64.8%  bwt=-0.343  task0=59.5%
cifar-100__dinov3_vitl16__paperhp__s2024	running	sp-0014	1	1	2026-07-30T22:56:08	/gpfs/data/oermannlab/users/steelr04/min_dinov3_paperhp/logs/cifar-100__dinov3_vitl16__paperhp__s2024.log
vtab__dinov3_vith16__paperhp__s1993	done	sp-0014	4	1	2026-07-30T22:56:19	  FINAL: avg_acc=70.7%  avg_inc_acc=82.8%  bwt=-0.202  task0=75.7%
cifar-100__dinov3_vitl16__paperhp__s31337	running	sp-0014	4	1	2026-07-30T22:56:19	/gpfs/data/oermannlab/users/steelr04/min_dinov3_paperhp/logs/cifar-100__dinov3_vitl16__paperhp__s31337.log
vtab__dinov3_vith16__paperhp__s31337	done	sp-0014	0	1	2026-07-30T22:57:00	  FINAL: avg_acc=27.8%  avg_inc_acc=54.2%  bwt=-0.220  task0=50.1%
cub-200__dinov3_vitl16__paperhp__s7	running	sp-0014	0	1	2026-07-30T22:57:00	/gpfs/data/oermannlab/users/steelr04/min_dinov3_paperhp/logs/cub-200__dinov3_vitl16__paperhp__s7.log
imagenet-r__dinov3_vith16__paperhp__s42	done	sp-0014	6	1	2026-07-30T23:06:57	  FINAL: avg_acc=4.9%  avg_inc_acc=18.6%  bwt=-0.238  task0=36.7%
cub-200__dinov3_vitl16__paperhp__s42	running	sp-0014	6	1	2026-07-30T23:06:57	/gpfs/data/oermannlab/users/steelr04/min_dinov3_paperhp/logs/cub-200__dinov3_vitl16__paperhp__s42.log
imagenet-r__dinov3_vith16__paperhp__s7	done	sp-0014	5	1	2026-07-30T23:07:15	  FINAL: avg_acc=37.7%  avg_inc_acc=51.4%  bwt=-0.137  task0=58.3%
cub-200__dinov3_vitl16__paperhp__s1993	running	sp-0014	5	1	2026-07-30T23:07:15	/gpfs/data/oermannlab/users/steelr04/min_dinov3_paperhp/logs/cub-200__dinov3_vitl16__paperhp__s1993.log
imagenet-r__dinov3_vith16__paperhp__s1993	done	sp-0014	7	1	2026-07-30T23:19:19	  FINAL: avg_acc=5.1%  avg_inc_acc=18.1%  bwt=-0.358  task0=0.0%
cub-200__dinov3_vitl16__paperhp__s2024	running	sp-0014	7	1	2026-07-30T23:19:20	/gpfs/data/oermannlab/users/steelr04/min_dinov3_paperhp/logs/cub-200__dinov3_vitl16__paperhp__s2024.log
cub-200__dinov3_vitl16__paperhp__s7	done	sp-0014	0	1	2026-07-30T23:28:28	  FINAL: avg_acc=91.6%  avg_inc_acc=95.5%  bwt=-0.035  task0=88.6%
cub-200__dinov3_vitl16__paperhp__s31337	running	sp-0014	0	1	2026-07-30T23:28:28	/gpfs/data/oermannlab/users/steelr04/min_dinov3_paperhp/logs/cub-200__dinov3_vitl16__paperhp__s31337.log
cub-200__dinov3_vitl16__paperhp__s42	done	sp-0014	6	1	2026-07-30T23:39:51	  FINAL: avg_acc=91.7%  avg_inc_acc=94.1%  bwt=-0.035  task0=93.3%
imagenet-a__dinov3_vitl16__paperhp__s7	running	sp-0014	6	1	2026-07-30T23:39:51	/gpfs/data/oermannlab/users/steelr04/min_dinov3_paperhp/logs/imagenet-a__dinov3_vitl16__paperhp__s7.log
cub-200__dinov3_vitl16__paperhp__s1993	done	sp-0014	5	1	2026-07-30T23:39:55	  FINAL: avg_acc=91.6%  avg_inc_acc=95.1%  bwt=-0.036  task0=87.1%
imagenet-a__dinov3_vitl16__paperhp__s42	running	sp-0014	5	1	2026-07-30T23:39:55	/gpfs/data/oermannlab/users/steelr04/min_dinov3_paperhp/logs/imagenet-a__dinov3_vitl16__paperhp__s42.log
cub-200__dinov3_vitl16__paperhp__s2024	done	sp-0014	7	1	2026-07-30T23:52:04	  FINAL: avg_acc=92.0%  avg_inc_acc=95.9%  bwt=-0.036  task0=95.6%
imagenet-a__dinov3_vitl16__paperhp__s1993	running	sp-0014	7	1	2026-07-30T23:52:05	/gpfs/data/oermannlab/users/steelr04/min_dinov3_paperhp/logs/imagenet-a__dinov3_vitl16__paperhp__s1993.log
imagenet-a__dinov3_vitl16__paperhp__s42	done	sp-0014	5	1	2026-07-30T23:58:32	  FINAL: avg_acc=82.9%  avg_inc_acc=89.4%  bwt=-0.061  task0=91.4%
imagenet-a__dinov3_vitl16__paperhp__s2024	running	sp-0014	5	1	2026-07-30T23:58:32	/gpfs/data/oermannlab/users/steelr04/min_dinov3_paperhp/logs/imagenet-a__dinov3_vitl16__paperhp__s2024.log
imagenet-a__dinov3_vitl16__paperhp__s7	done	sp-0014	6	1	2026-07-30T23:58:37	  FINAL: avg_acc=83.8%  avg_inc_acc=89.6%  bwt=-0.066  task0=84.2%
imagenet-a__dinov3_vitl16__paperhp__s31337	running	sp-0014	6	1	2026-07-30T23:58:38	/gpfs/data/oermannlab/users/steelr04/min_dinov3_paperhp/logs/imagenet-a__dinov3_vitl16__paperhp__s31337.log
cub-200__dinov3_vitl16__paperhp__s31337	done	sp-0014	0	1	2026-07-31T00:01:09	  FINAL: avg_acc=92.0%  avg_inc_acc=94.5%  bwt=-0.030  task0=93.2%
imagenet-r__dinov3_vitl16__paperhp__s7	running	sp-0014	0	1	2026-07-31T00:01:09	/gpfs/data/oermannlab/users/steelr04/min_dinov3_paperhp/logs/imagenet-r__dinov3_vitl16__paperhp__s7.log
imagenet-a__dinov3_vitl16__paperhp__s1993	done	sp-0014	7	1	2026-07-31T00:10:46	  FINAL: avg_acc=84.0%  avg_inc_acc=89.8%  bwt=-0.067  task0=81.0%
imagenet-r__dinov3_vitl16__paperhp__s42	running	sp-0014	7	1	2026-07-31T00:10:47	/gpfs/data/oermannlab/users/steelr04/min_dinov3_paperhp/logs/imagenet-r__dinov3_vitl16__paperhp__s42.log
imagenet-a__dinov3_vitl16__paperhp__s31337	done	sp-0014	6	1	2026-07-31T00:17:12	  FINAL: avg_acc=83.0%  avg_inc_acc=88.5%  bwt=-0.072  task0=85.2%
imagenet-r__dinov3_vitl16__paperhp__s1993	running	sp-0014	6	1	2026-07-31T00:17:12	/gpfs/data/oermannlab/users/steelr04/min_dinov3_paperhp/logs/imagenet-r__dinov3_vitl16__paperhp__s1993.log
imagenet-a__dinov3_vitl16__paperhp__s2024	done	sp-0014	5	1	2026-07-31T00:17:15	  FINAL: avg_acc=79.9%  avg_inc_acc=87.9%  bwt=-0.069  task0=81.4%
imagenet-r__dinov3_vitl16__paperhp__s2024	running	sp-0014	5	1	2026-07-31T00:17:15	/gpfs/data/oermannlab/users/steelr04/min_dinov3_paperhp/logs/imagenet-r__dinov3_vitl16__paperhp__s2024.log
imagenet-r__dinov3_vith16__paperhp__s2024	done	sp-0010	4	1	2026-07-31T01:01:43	  FINAL: avg_acc=5.4%  avg_inc_acc=18.3%  bwt=-0.200  task0=17.0%
imagenet-r__dinov3_vith16__paperhp__s31337	done	sp-0010	5	1	2026-07-31T01:01:43	  FINAL: avg_acc=53.1%  avg_inc_acc=64.9%  bwt=-0.102  task0=77.7%
cifar-100__dinov3_vitl16__paperhp__s42	done	sp-0014	2	1	2026-07-31T01:01:43	  FINAL: avg_acc=83.6%  avg_inc_acc=89.2%  bwt=-0.071  task0=96.6%
